feature-1,feature-2,|r|,ng,r_value,fdr_p_value,raw_p_value
Acetatifactor sp. TM11-1A,Ruminococcus_B gnavus AF24-23LB,0.35213,neg,-0.35213,0,0
Agathobacter faecis GCA_001405615,Ruminococcus_B gnavus AF24-23LB,0.3279,neg,-0.3279,0,0
Agathobacter faecis GCA_001406815,Ruminococcus_B gnavus AF24-23LB,0.32978,neg,-0.32978,0,0
Agathobacter faecis GCA_015550045,Ruminococcus_B gnavus AF24-23LB,0.31918,neg,-0.31918,0,0
Agathobacter faecis GCA_015558055,Ruminococcus_B gnavus AF24-23LB,0.31849,neg,-0.31849,0,0
Agathobacter faecis GCA_015559645,Ruminococcus_B gnavus AF24-23LB,0.33241,neg,-0.33241,0,0
Agathobacter faecis GCA_015667215,Ruminococcus_B gnavus AF24-23LB,0.3149,neg,-0.3149,0,0
Agathobacter faecis TF10-5,Ruminococcus_B gnavus AF24-23LB,0.31568,neg,-0.31568,0,0
Enterocloster bolteae AM27-28LB,Ruminococcus_B gnavus AF24-23LB,0.33637,pos,0.33637,0,0
Enterocloster bolteae GCA_015547745,Ruminococcus_B gnavus AF24-23LB,0.32528,pos,0.32528,0,0
Enterocloster bolteae GCF_000154365,Ruminococcus_B gnavus AF24-23LB,0.46408,pos,0.46408,0,0
Faecalimonas phoceensis 8080_1_69,Ruminococcus_B gnavus AF24-23LB,0.62999,pos,0.62999,0,0
Faecalimonas phoceensis AM23-10LB,Ruminococcus_B gnavus AF24-23LB,0.49952,pos,0.49952,0,0
Faecalimonas phoceensis AM97-06,Ruminococcus_B gnavus AF24-23LB,0.57021,pos,0.57021,0,0
Faecalimonas phoceensis GCA_000156035,Ruminococcus_B gnavus AF24-23LB,0.54637,pos,0.54637,0,0
Faecalimonas phoceensis GCA_013300945,Ruminococcus_B gnavus AF24-23LB,0.38488,pos,0.38488,0,0
Faecalimonas phoceensis GCA_900104635,Ruminococcus_B gnavus AF24-23LB,0.57796,pos,0.57796,0,0
Faecalimonas phoceensis GCA_902167955,Ruminococcus_B gnavus AF24-23LB,0.50348,pos,0.50348,0,0
Faecalimonas phoceensis LG100-32,Ruminococcus_B gnavus AF24-23LB,0.51235,pos,0.51235,0,0
Faecalimonas phoceensis OF02-4LB,Ruminococcus_B gnavus AF24-23LB,0.49758,pos,0.49758,0,0
Faecalimonas sp. AM94-10pH9A,Ruminococcus_B gnavus AF24-23LB,0.55965,pos,0.55965,0,0
Faecalimonas umbilicata AF94-35M2BA,Ruminococcus_B gnavus AF24-23LB,0.41051,pos,0.41051,0,0
Lachnospira eligens GCA_000146185,Ruminococcus_B gnavus AF24-23LB,0.33689,neg,-0.33689,0,0
Lachnospira eligens_A AF06-14,Ruminococcus_B gnavus AF24-23LB,0.33488,neg,-0.33488,0,0
Lachnospira eligens_A AF18-47,Ruminococcus_B gnavus AF24-23LB,0.3599,neg,-0.3599,0,0
Lachnospira eligens_A AF35-21,Ruminococcus_B gnavus AF24-23LB,0.34689,neg,-0.34689,0,0
Lachnospira eligens_A AF41-18,Ruminococcus_B gnavus AF24-23LB,0.30945,neg,-0.30945,0,0
Lachnospira eligens_A AF42-3BH,Ruminococcus_B gnavus AF24-23LB,0.37638,neg,-0.37638,0,0
Lachnospira eligens_A AF45-13BH,Ruminococcus_B gnavus AF24-23LB,0.3576,neg,-0.3576,0,0
Lachnospira eligens_A AM14-19,Ruminococcus_B gnavus AF24-23LB,0.3783,neg,-0.3783,0,0
Lachnospira eligens_A AM32-2AC,Ruminococcus_B gnavus AF24-23LB,0.3504,neg,-0.3504,0,0
Lachnospira eligens_A AM37-3BH,Ruminococcus_B gnavus AF24-23LB,0.35351,neg,-0.35351,0,0
Lachnospira eligens_A AM48-8,Ruminococcus_B gnavus AF24-23LB,0.35832,neg,-0.35832,0,0
Lachnospira eligens_A GCA_001405395,Ruminococcus_B gnavus AF24-23LB,0.35852,neg,-0.35852,0,0
Lachnospira eligens_A GCA_009680455,Ruminococcus_B gnavus AF24-23LB,0.32343,neg,-0.32343,0,0
Lachnospira eligens_A GCA_015559345,Ruminococcus_B gnavus AF24-23LB,0.33951,neg,-0.33951,0,0
Lachnospira sp. AF22-9,Ruminococcus_B gnavus AF24-23LB,0.31794,neg,-0.31794,0,0
Lachnospira sp. AM46-8,Ruminococcus_B gnavus AF24-23LB,0.35844,neg,-0.35844,0,0
Lachnospira sp. AM49-13BH,Ruminococcus_B gnavus AF24-23LB,0.3531,neg,-0.3531,0,0
Lachnospira sp. GCA_015553285,Ruminococcus_B gnavus AF24-23LB,0.34791,neg,-0.34791,0,0
Muricomes sp. GCA_009663665,Ruminococcus_B gnavus AF24-23LB,0.3276,pos,0.3276,0,0
Oribacterium parvum GCA_000277505,Ruminococcus_B gnavus AF24-23LB,0.31187,pos,0.31187,0,0
Ruminococcus_B gnavus AF13-14A,Ruminococcus_B gnavus AF24-23LB,0.85035,pos,0.85035,0,0
Ruminococcus_B gnavus AF19-16AC,Ruminococcus_B gnavus AF24-23LB,0.84517,pos,0.84517,0,0
Acetatifactor intestinalis AF22-6AC,Ruminococcus_B gnavus AF27-4BH,0.41632,neg,-0.41632,0,0
Acetatifactor sp. 13470_2_92,Ruminococcus_B gnavus AF27-4BH,0.35237,neg,-0.35237,0,0
Acetatifactor sp. AF34-10BH,Ruminococcus_B gnavus AF27-4BH,0.31939,neg,-0.31939,0,0
Acetatifactor sp. AF36-18BH,Ruminococcus_B gnavus AF27-4BH,0.34286,neg,-0.34286,0,0
Acetatifactor sp. AM34-9AC,Ruminococcus_B gnavus AF27-4BH,0.35148,neg,-0.35148,0,0
Acetatifactor sp. GCA_003584705,Ruminococcus_B gnavus AF27-4BH,0.30856,neg,-0.30856,0,0
Acetatifactor sp. TF08-15,Ruminococcus_B gnavus AF27-4BH,0.33155,neg,-0.33155,0,0
Acetatifactor sp. TM11-1A,Ruminococcus_B gnavus AF27-4BH,0.3459,neg,-0.3459,0,0
Agathobacter faecis GCA_001405615,Ruminococcus_B gnavus AF27-4BH,0.30008,neg,-0.30008,0,0
Agathobacter faecis GCA_001406815,Ruminococcus_B gnavus AF27-4BH,0.30409,neg,-0.30409,0,0
Agathobacter faecis GCA_015559645,Ruminococcus_B gnavus AF27-4BH,0.3039,neg,-0.3039,0,0
Blautia_A sp. AF13-37,Ruminococcus_B gnavus AF27-4BH,0.32897,pos,0.32897,0,0
Blautia_A sp. AF37-6AT,Ruminococcus_B gnavus AF27-4BH,0.33907,pos,0.33907,0,0
Enterocloster bolteae AM27-28LB,Ruminococcus_B gnavus AF27-4BH,0.34171,pos,0.34171,0,0
Enterocloster bolteae GCA_015547745,Ruminococcus_B gnavus AF27-4BH,0.31839,pos,0.31839,0,0
Enterocloster bolteae GCF_000154365,Ruminococcus_B gnavus AF27-4BH,0.45887,pos,0.45887,0,0
Faecalimonas phoceensis 8080_1_69,Ruminococcus_B gnavus AF27-4BH,0.61215,pos,0.61215,0,0
Faecalimonas phoceensis AM23-10LB,Ruminococcus_B gnavus AF27-4BH,0.48308,pos,0.48308,0,0
Faecalimonas phoceensis AM97-06,Ruminococcus_B gnavus AF27-4BH,0.57395,pos,0.57395,0,0
Faecalimonas phoceensis GCA_000156035,Ruminococcus_B gnavus AF27-4BH,0.53483,pos,0.53483,0,0
Faecalimonas phoceensis GCA_013300945,Ruminococcus_B gnavus AF27-4BH,0.35993,pos,0.35993,0,0
Faecalimonas phoceensis GCA_900104635,Ruminococcus_B gnavus AF27-4BH,0.56469,pos,0.56469,0,0
Faecalimonas phoceensis GCA_902167955,Ruminococcus_B gnavus AF27-4BH,0.47725,pos,0.47725,0,0
Faecalimonas phoceensis LG100-32,Ruminococcus_B gnavus AF27-4BH,0.4855,pos,0.4855,0,0
Faecalimonas phoceensis OF02-4LB,Ruminococcus_B gnavus AF27-4BH,0.465,pos,0.465,0,0
Faecalimonas sp. AM94-10pH9A,Ruminococcus_B gnavus AF27-4BH,0.58301,pos,0.58301,0,0
Faecalimonas umbilicata AF94-35M2BA,Ruminococcus_B gnavus AF27-4BH,0.42803,pos,0.42803,0,0
Lachnospira eligens_A AF06-14,Ruminococcus_B gnavus AF27-4BH,0.30883,neg,-0.30883,0,0
Lachnospira eligens_A AF18-47,Ruminococcus_B gnavus AF27-4BH,0.35281,neg,-0.35281,0,0
Lachnospira eligens_A AF35-21,Ruminococcus_B gnavus AF27-4BH,0.3146,neg,-0.3146,0,0
Lachnospira eligens_A AF41-18,Ruminococcus_B gnavus AF27-4BH,0.30504,neg,-0.30504,0,0
Lachnospira eligens_A AF42-3BH,Ruminococcus_B gnavus AF27-4BH,0.35493,neg,-0.35493,0,0
Lachnospira eligens_A AF45-13BH,Ruminococcus_B gnavus AF27-4BH,0.33244,neg,-0.33244,0,0
Lachnospira eligens_A AM14-19,Ruminococcus_B gnavus AF27-4BH,0.34756,neg,-0.34756,0,0
Lachnospira eligens_A AM32-2AC,Ruminococcus_B gnavus AF27-4BH,0.32606,neg,-0.32606,0,0
Lachnospira eligens_A AM37-3BH,Ruminococcus_B gnavus AF27-4BH,0.32379,neg,-0.32379,0,0
Lachnospira eligens_A AM48-8,Ruminococcus_B gnavus AF27-4BH,0.33528,neg,-0.33528,0,0
Lachnospira eligens_A GCA_001405395,Ruminococcus_B gnavus AF27-4BH,0.3151,neg,-0.3151,0,0
Lachnospira eligens_A GCA_009680455,Ruminococcus_B gnavus AF27-4BH,0.30351,neg,-0.30351,0,0
Lachnospira eligens_A GCA_015559345,Ruminococcus_B gnavus AF27-4BH,0.30217,neg,-0.30217,0,0
Lachnospira sp. AM46-8,Ruminococcus_B gnavus AF27-4BH,0.3443,neg,-0.3443,0,0
Lachnospira sp. AM49-13BH,Ruminococcus_B gnavus AF27-4BH,0.33242,neg,-0.33242,0,0
Lachnospira sp. GCA_015553285,Ruminococcus_B gnavus AF27-4BH,0.32055,neg,-0.32055,0,0
Muricomes sp. GCA_009663665,Ruminococcus_B gnavus AF27-4BH,0.36759,pos,0.36759,0,0
Ruminococcus_B gnavus AF13-14A,Ruminococcus_B gnavus AF27-4BH,0.84624,pos,0.84624,0,0
Ruminococcus_B gnavus AF19-16AC,Ruminococcus_B gnavus AF27-4BH,0.83838,pos,0.83838,0,0
Ruminococcus_B gnavus AF24-23LB,Ruminococcus_B gnavus AF27-4BH,0.85259,pos,0.85259,0,0
Acetatifactor intestinalis AF22-6AC,Ruminococcus_B gnavus AF33-12,0.37214,neg,-0.37214,0,0
Acetatifactor sp. 13470_2_92,Ruminococcus_B gnavus AF33-12,0.3113,neg,-0.3113,0,0
Acetatifactor sp. AF36-18BH,Ruminococcus_B gnavus AF33-12,0.30342,neg,-0.30342,0,0
Acetatifactor sp. AM34-9AC,Ruminococcus_B gnavus AF33-12,0.3148,neg,-0.3148,0,0
Acetatifactor sp. TF08-15,Ruminococcus_B gnavus AF33-12,0.30786,neg,-0.30786,0,0
Blautia_A sp. AF13-37,Ruminococcus_B gnavus AF33-12,0.31396,pos,0.31396,0,0
Blautia_A sp. AF37-6AT,Ruminococcus_B gnavus AF33-12,0.3323,pos,0.3323,0,0
Blautia_A wexlerae GCA_009881395,Ruminococcus_B gnavus AF33-12,0.32132,pos,0.32132,0,0
Enterocloster bolteae AM27-28LB,Ruminococcus_B gnavus AF33-12,0.32717,pos,0.32717,0,0
Enterocloster bolteae GCA_015547745,Ruminococcus_B gnavus AF33-12,0.35378,pos,0.35378,0,0
Enterocloster bolteae GCF_000154365,Ruminococcus_B gnavus AF33-12,0.42592,pos,0.42592,0,0
Faecalimonas phoceensis 8080_1_69,Ruminococcus_B gnavus AF33-12,0.71595,pos,0.71595,0,0
Faecalimonas phoceensis AM23-10LB,Ruminococcus_B gnavus AF33-12,0.56356,pos,0.56356,0,0
Faecalimonas phoceensis AM97-06,Ruminococcus_B gnavus AF33-12,0.6573,pos,0.6573,0,0
Faecalimonas phoceensis GCA_000156035,Ruminococcus_B gnavus AF33-12,0.65664,pos,0.65664,0,0
Faecalimonas phoceensis GCA_013300945,Ruminococcus_B gnavus AF33-12,0.46401,pos,0.46401,0,0
Faecalimonas phoceensis GCA_900104635,Ruminococcus_B gnavus AF33-12,0.67169,pos,0.67169,0,0
Faecalimonas phoceensis GCA_902167955,Ruminococcus_B gnavus AF33-12,0.58667,pos,0.58667,0,0
Faecalimonas phoceensis LG100-32,Ruminococcus_B gnavus AF33-12,0.57708,pos,0.57708,0,0
Faecalimonas phoceensis OF02-4LB,Ruminococcus_B gnavus AF33-12,0.55816,pos,0.55816,0,0
Faecalimonas sp. AM94-10pH9A,Ruminococcus_B gnavus AF33-12,0.61953,pos,0.61953,0,0
Faecalimonas umbilicata AF94-35M2BA,Ruminococcus_B gnavus AF33-12,0.39016,pos,0.39016,0,0
Lachnospira eligens_A AF42-3BH,Ruminococcus_B gnavus AF33-12,0.32622,neg,-0.32622,0,0
Muricomes sp. GCA_009663665,Ruminococcus_B gnavus AF33-12,0.37192,pos,0.37192,0,0
Oribacterium parvum GCA_000277505,Ruminococcus_B gnavus AF33-12,0.31433,pos,0.31433,0,0
Ruminococcus_B gnavus AF13-14A,Ruminococcus_B gnavus AF33-12,0.75934,pos,0.75934,0,0
Ruminococcus_B gnavus AF19-16AC,Ruminococcus_B gnavus AF33-12,0.75485,pos,0.75485,0,0
Ruminococcus_B gnavus AF24-23LB,Ruminococcus_B gnavus AF33-12,0.78459,pos,0.78459,0,0
Ruminococcus_B gnavus AF27-4BH,Ruminococcus_B gnavus AF33-12,0.77613,pos,0.77613,0,0
Acetatifactor intestinalis AF22-6AC,Ruminococcus_B gnavus AF34-4BH,0.36841,neg,-0.36841,0,0
Agathobacter faecis GCA_001406815,Ruminococcus_B gnavus AF34-4BH,0.30137,neg,-0.30137,0,0
Enterocloster bolteae GCA_015547745,Ruminococcus_B gnavus AF34-4BH,0.33841,pos,0.33841,0,0
Enterocloster bolteae GCF_000154365,Ruminococcus_B gnavus AF34-4BH,0.45,pos,0.45,0,0
Faecalimonas phoceensis 8080_1_69,Ruminococcus_B gnavus AF34-4BH,0.58781,pos,0.58781,0,0
Faecalimonas phoceensis AM23-10LB,Ruminococcus_B gnavus AF34-4BH,0.45359,pos,0.45359,0,0
Faecalimonas phoceensis AM97-06,Ruminococcus_B gnavus AF34-4BH,0.54746,pos,0.54746,0,0
Faecalimonas phoceensis GCA_000156035,Ruminococcus_B gnavus AF34-4BH,0.51469,pos,0.51469,0,0
Faecalimonas phoceensis GCA_013300945,Ruminococcus_B gnavus AF34-4BH,0.35625,pos,0.35625,0,0
Faecalimonas phoceensis GCA_900104635,Ruminococcus_B gnavus AF34-4BH,0.52984,pos,0.52984,0,0
Faecalimonas phoceensis GCA_902167955,Ruminococcus_B gnavus AF34-4BH,0.47441,pos,0.47441,0,0
Faecalimonas phoceensis LG100-32,Ruminococcus_B gnavus AF34-4BH,0.48373,pos,0.48373,0,0
Faecalimonas phoceensis OF02-4LB,Ruminococcus_B gnavus AF34-4BH,0.47582,pos,0.47582,0,0
Faecalimonas sp. AM94-10pH9A,Ruminococcus_B gnavus AF34-4BH,0.51689,pos,0.51689,0,0
Faecalimonas umbilicata AF94-35M2BA,Ruminococcus_B gnavus AF34-4BH,0.42441,pos,0.42441,0,0
Lachnospira eligens_A AF42-3BH,Ruminococcus_B gnavus AF34-4BH,0.32499,neg,-0.32499,0,0
Lachnospira eligens_A AM14-19,Ruminococcus_B gnavus AF34-4BH,0.31197,neg,-0.31197,0,0
Lachnospira sp. AM46-8,Ruminococcus_B gnavus AF34-4BH,0.30607,neg,-0.30607,0,0
Lachnospira sp. AM49-13BH,Ruminococcus_B gnavus AF34-4BH,0.30815,neg,-0.30815,0,0
Muricomes sp. GCA_009663665,Ruminococcus_B gnavus AF34-4BH,0.31685,pos,0.31685,0,0
Ruminococcus_B gnavus AF13-14A,Ruminococcus_B gnavus AF34-4BH,0.80027,pos,0.80027,0,0
Ruminococcus_B gnavus AF19-16AC,Ruminococcus_B gnavus AF34-4BH,0.81939,pos,0.81939,0,0
Ruminococcus_B gnavus AF24-23LB,Ruminococcus_B gnavus AF34-4BH,0.84968,pos,0.84968,0,0
Ruminococcus_B gnavus AF27-4BH,Ruminococcus_B gnavus AF34-4BH,0.84047,pos,0.84047,0,0
Ruminococcus_B gnavus AF33-12,Ruminococcus_B gnavus AF34-4BH,0.73924,pos,0.73924,0,0
Acetatifactor intestinalis AF22-6AC,Ruminococcus_B gnavus AM10-1A,0.4342,neg,-0.4342,0,0
Acetatifactor sp. 13470_2_92,Ruminococcus_B gnavus AM10-1A,0.36707,neg,-0.36707,0,0
Acetatifactor sp. AF34-10BH,Ruminococcus_B gnavus AM10-1A,0.33675,neg,-0.33675,0,0
Acetatifactor sp. AF36-18BH,Ruminococcus_B gnavus AM10-1A,0.35863,neg,-0.35863,0,0
Acetatifactor sp. AF46-9NS,Ruminococcus_B gnavus AM10-1A,0.31906,neg,-0.31906,0,0
Acetatifactor sp. AM34-9AC,Ruminococcus_B gnavus AM10-1A,0.36104,neg,-0.36104,0,0
Acetatifactor sp. GCA_003584705,Ruminococcus_B gnavus AM10-1A,0.34708,neg,-0.34708,0,0
Acetatifactor sp. TF08-15,Ruminococcus_B gnavus AM10-1A,0.34549,neg,-0.34549,0,0
Acetatifactor sp. TM11-1A,Ruminococcus_B gnavus AM10-1A,0.35454,neg,-0.35454,0,0
Agathobacter faecis GCA_001405615,Ruminococcus_B gnavus AM10-1A,0.30558,neg,-0.30558,0,0
Agathobacter faecis GCA_001406815,Ruminococcus_B gnavus AM10-1A,0.30942,neg,-0.30942,0,0
Agathobacter faecis TF10-5,Ruminococcus_B gnavus AM10-1A,0.3022,neg,-0.3022,0,0
Enterocloster bolteae AM27-28LB,Ruminococcus_B gnavus AM10-1A,0.35801,pos,0.35801,0,0
Enterocloster bolteae GCA_015547745,Ruminococcus_B gnavus AM10-1A,0.31488,pos,0.31488,0,0
Enterocloster bolteae GCF_000154365,Ruminococcus_B gnavus AM10-1A,0.49007,pos,0.49007,0,0
Faecalimonas phoceensis 8080_1_69,Ruminococcus_B gnavus AM10-1A,0.61728,pos,0.61728,0,0
Faecalimonas phoceensis AM23-10LB,Ruminococcus_B gnavus AM10-1A,0.46827,pos,0.46827,0,0
Faecalimonas phoceensis AM97-06,Ruminococcus_B gnavus AM10-1A,0.551,pos,0.551,0,0
Faecalimonas phoceensis GCA_000156035,Ruminococcus_B gnavus AM10-1A,0.52467,pos,0.52467,0,0
Faecalimonas phoceensis GCA_013300945,Ruminococcus_B gnavus AM10-1A,0.37359,pos,0.37359,0,0
Faecalimonas phoceensis GCA_900104635,Ruminococcus_B gnavus AM10-1A,0.56641,pos,0.56641,0,0
Faecalimonas phoceensis GCA_902167955,Ruminococcus_B gnavus AM10-1A,0.48555,pos,0.48555,0,0
Faecalimonas phoceensis LG100-32,Ruminococcus_B gnavus AM10-1A,0.49543,pos,0.49543,0,0
Faecalimonas phoceensis OF02-4LB,Ruminococcus_B gnavus AM10-1A,0.4754,pos,0.4754,0,0
Faecalimonas sp. AM94-10pH9A,Ruminococcus_B gnavus AM10-1A,0.54458,pos,0.54458,0,0
Faecalimonas umbilicata AF94-35M2BA,Ruminococcus_B gnavus AM10-1A,0.42177,pos,0.42177,0,0
Lachnospira eligens GCA_000146185,Ruminococcus_B gnavus AM10-1A,0.34392,neg,-0.34392,0,0
Lachnospira eligens_A AF06-14,Ruminococcus_B gnavus AM10-1A,0.37622,neg,-0.37622,0,0
Lachnospira eligens_A AF18-47,Ruminococcus_B gnavus AM10-1A,0.39114,neg,-0.39114,0,0
Lachnospira eligens_A AF35-21,Ruminococcus_B gnavus AM10-1A,0.37359,neg,-0.37359,0,0
Lachnospira eligens_A AF41-18,Ruminococcus_B gnavus AM10-1A,0.3432,neg,-0.3432,0,0
Lachnospira eligens_A AF42-3BH,Ruminococcus_B gnavus AM10-1A,0.3785,neg,-0.3785,0,0
Lachnospira eligens_A AF45-13BH,Ruminococcus_B gnavus AM10-1A,0.38904,neg,-0.38904,0,0
Lachnospira eligens_A AM14-19,Ruminococcus_B gnavus AM10-1A,0.392,neg,-0.392,0,0
Lachnospira eligens_A AM32-2AC,Ruminococcus_B gnavus AM10-1A,0.37949,neg,-0.37949,0,0
Lachnospira eligens_A AM37-3BH,Ruminococcus_B gnavus AM10-1A,0.37889,neg,-0.37889,0,0
Lachnospira eligens_A AM48-8,Ruminococcus_B gnavus AM10-1A,0.38842,neg,-0.38842,0,0
Lachnospira eligens_A GCA_001404435,Ruminococcus_B gnavus AM10-1A,0.30156,neg,-0.30156,0,0
Lachnospira eligens_A GCA_001405395,Ruminococcus_B gnavus AM10-1A,0.38238,neg,-0.38238,0,0
Lachnospira eligens_A GCA_009680455,Ruminococcus_B gnavus AM10-1A,0.35244,neg,-0.35244,0,0
Lachnospira eligens_A GCA_015559345,Ruminococcus_B gnavus AM10-1A,0.34085,neg,-0.34085,0,0
Lachnospira sp. AF22-9,Ruminococcus_B gnavus AM10-1A,0.33092,neg,-0.33092,0,0
Lachnospira sp. AM46-8,Ruminococcus_B gnavus AM10-1A,0.36471,neg,-0.36471,0,0
Lachnospira sp. AM49-13BH,Ruminococcus_B gnavus AM10-1A,0.36187,neg,-0.36187,0,0
Lachnospira sp. GCA_015553285,Ruminococcus_B gnavus AM10-1A,0.36384,neg,-0.36384,0,0
Muricomes sp. GCA_009663665,Ruminococcus_B gnavus AM10-1A,0.34153,pos,0.34153,0,0
Ruminococcus_B gnavus AF13-14A,Ruminococcus_B gnavus AM10-1A,0.83347,pos,0.83347,0,0
Ruminococcus_B gnavus AF19-16AC,Ruminococcus_B gnavus AM10-1A,0.84959,pos,0.84959,0,0
Ruminococcus_B gnavus AF24-23LB,Ruminococcus_B gnavus AM10-1A,0.87535,pos,0.87535,0,0
Ruminococcus_B gnavus AF27-4BH,Ruminococcus_B gnavus AM10-1A,0.85553,pos,0.85553,0,0
Ruminococcus_B gnavus AF33-12,Ruminococcus_B gnavus AM10-1A,0.79127,pos,0.79127,0,0
Ruminococcus_B gnavus AF34-4BH,Ruminococcus_B gnavus AM10-1A,0.81565,pos,0.81565,0,0
Acetatifactor intestinalis AF22-6AC,Ruminococcus_B gnavus AM12-54,0.39671,neg,-0.39671,0,0
Acetatifactor sp. 13470_2_92,Ruminococcus_B gnavus AM12-54,0.32721,neg,-0.32721,0,0
Acetatifactor sp. AF36-18BH,Ruminococcus_B gnavus AM12-54,0.30632,neg,-0.30632,0,0
Acetatifactor sp. AM34-9AC,Ruminococcus_B gnavus AM12-54,0.33234,neg,-0.33234,0,0
Acetatifactor sp. TF08-15,Ruminococcus_B gnavus AM12-54,0.30671,neg,-0.30671,0,0
Acetatifactor sp. TM11-1A,Ruminococcus_B gnavus AM12-54,0.31563,neg,-0.31563,0,0
Enterocloster bolteae GCA_015547745,Ruminococcus_B gnavus AM12-54,0.31624,pos,0.31624,0,0
Enterocloster bolteae GCF_000154365,Ruminococcus_B gnavus AM12-54,0.4214,pos,0.4214,0,0
Faecalimonas phoceensis 8080_1_69,Ruminococcus_B gnavus AM12-54,0.57455,pos,0.57455,0,0
Faecalimonas phoceensis AM23-10LB,Ruminococcus_B gnavus AM12-54,0.44413,pos,0.44413,0,0
Faecalimonas phoceensis AM97-06,Ruminococcus_B gnavus AM12-54,0.54496,pos,0.54496,0,0
Faecalimonas phoceensis GCA_000156035,Ruminococcus_B gnavus AM12-54,0.50947,pos,0.50947,0,0
Faecalimonas phoceensis GCA_013300945,Ruminococcus_B gnavus AM12-54,0.35784,pos,0.35784,0,0
Faecalimonas phoceensis GCA_900104635,Ruminococcus_B gnavus AM12-54,0.52294,pos,0.52294,0,0
Faecalimonas phoceensis GCA_902167955,Ruminococcus_B gnavus AM12-54,0.46009,pos,0.46009,0,0
Faecalimonas phoceensis LG100-32,Ruminococcus_B gnavus AM12-54,0.4751,pos,0.4751,0,0
Faecalimonas phoceensis OF02-4LB,Ruminococcus_B gnavus AM12-54,0.44191,pos,0.44191,0,0
Faecalimonas sp. AM94-10pH9A,Ruminococcus_B gnavus AM12-54,0.52468,pos,0.52468,0,0
Faecalimonas umbilicata AF94-35M2BA,Ruminococcus_B gnavus AM12-54,0.40739,pos,0.40739,0,0
Lachnospira eligens_A AF42-3BH,Ruminococcus_B gnavus AM12-54,0.31109,neg,-0.31109,0,0
Lachnospira eligens_A AM14-19,Ruminococcus_B gnavus AM12-54,0.30742,neg,-0.30742,0,0
Muricomes sp. GCA_009663665,Ruminococcus_B gnavus AM12-54,0.36156,pos,0.36156,0,0
Ruminococcus_B gnavus AF13-14A,Ruminococcus_B gnavus AM12-54,0.83428,pos,0.83428,0,0
Ruminococcus_B gnavus AF19-16AC,Ruminococcus_B gnavus AM12-54,0.81697,pos,0.81697,0,0
Ruminococcus_B gnavus AF24-23LB,Ruminococcus_B gnavus AM12-54,0.87212,pos,0.87212,0,0
Ruminococcus_B gnavus AF27-4BH,Ruminococcus_B gnavus AM12-54,0.84636,pos,0.84636,0,0
Ruminococcus_B gnavus AF33-12,Ruminococcus_B gnavus AM12-54,0.75873,pos,0.75873,0,0
Ruminococcus_B gnavus AF34-4BH,Ruminococcus_B gnavus AM12-54,0.85562,pos,0.85562,0,0
Ruminococcus_B gnavus AM10-1A,Ruminococcus_B gnavus AM12-54,0.83348,pos,0.83348,0,0
Acetatifactor intestinalis AF22-6AC,Ruminococcus_B gnavus AM13-39,0.40385,neg,-0.40385,0,0
Acetatifactor sp. 13470_2_92,Ruminococcus_B gnavus AM13-39,0.32343,neg,-0.32343,0,0
Acetatifactor sp. AF34-10BH,Ruminococcus_B gnavus AM13-39,0.30774,neg,-0.30774,0,0
Acetatifactor sp. AF36-18BH,Ruminococcus_B gnavus AM13-39,0.32193,neg,-0.32193,0,0
Acetatifactor sp. AM34-9AC,Ruminococcus_B gnavus AM13-39,0.33484,neg,-0.33484,0,0
Acetatifactor sp. GCA_003584705,Ruminococcus_B gnavus AM13-39,0.30274,neg,-0.30274,0,0
Acetatifactor sp. TF08-15,Ruminococcus_B gnavus AM13-39,0.30696,neg,-0.30696,0,0
Acetatifactor sp. TM11-1A,Ruminococcus_B gnavus AM13-39,0.31495,neg,-0.31495,0,0
Agathobacter faecis GCA_001406815,Ruminococcus_B gnavus AM13-39,0.30943,neg,-0.30943,0,0
Blautia_A sp. AF13-37,Ruminococcus_B gnavus AM13-39,0.30003,pos,0.30003,0,0
Blautia_A sp. AF37-6AT,Ruminococcus_B gnavus AM13-39,0.31552,pos,0.31552,0,0
Enterocloster bolteae AM27-28LB,Ruminococcus_B gnavus AM13-39,0.33018,pos,0.33018,0,0
Enterocloster bolteae GCA_015547745,Ruminococcus_B gnavus AM13-39,0.3275,pos,0.3275,0,0
Enterocloster bolteae GCF_000154365,Ruminococcus_B gnavus AM13-39,0.45447,pos,0.45447,0,0
Faecalimonas phoceensis 8080_1_69,Ruminococcus_B gnavus AM13-39,0.61141,pos,0.61141,0,0
Faecalimonas phoceensis AM23-10LB,Ruminococcus_B gnavus AM13-39,0.49765,pos,0.49765,0,0
Faecalimonas phoceensis AM97-06,Ruminococcus_B gnavus AM13-39,0.57263,pos,0.57263,0,0
Faecalimonas phoceensis GCA_000156035,Ruminococcus_B gnavus AM13-39,0.568,pos,0.568,0,0
Faecalimonas phoceensis GCA_013300945,Ruminococcus_B gnavus AM13-39,0.40214,pos,0.40214,0,0
Faecalimonas phoceensis GCA_900104635,Ruminococcus_B gnavus AM13-39,0.57389,pos,0.57389,0,0
Faecalimonas phoceensis GCA_902167955,Ruminococcus_B gnavus AM13-39,0.48357,pos,0.48357,0,0
Faecalimonas phoceensis LG100-32,Ruminococcus_B gnavus AM13-39,0.4964,pos,0.4964,0,0
