feature-1,feature-2,|r|,ng,r_value,fdr_p_value,raw_p_value
Butyribacter sp. AM53-13BH,Lachnospiraceae gen. 1715004.3,0.47277,pos,0.47277,0,0
Butyribacter sp. AM59-24XD,Lachnospiraceae gen. 1715004.3,0.51555,pos,0.51555,0,0
Butyribacter sp. OM05-9BH,Lachnospiraceae gen. 1715004.3,0.45537,pos,0.45537,0,0
Choladocola sp. 21673_4_3,Lachnospiraceae gen. 1715004.3,0.55742,pos,0.55742,0,0
Choladocola sp. AF90S-01pH9BA,Lachnospiraceae gen. 1715004.3,0.59379,pos,0.59379,0,0
Choladocola sp. OM08-6BH,Lachnospiraceae gen. 1715004.3,0.52853,pos,0.52853,0,0
Clostridium_Q fessum AF27-5AA,Lachnospiraceae gen. 1715004.3,0.41446,pos,0.41446,0,0
Clostridium_Q fessum AM18-55-r,Lachnospiraceae gen. 1715004.3,0.37655,pos,0.37655,0,0
Coprococcus eutactus_A GCA_001404315,Lachnospiraceae gen. 1715004.3,0.30311,pos,0.30311,0,0
Coprococcus eutactus_A GCA_001404675,Lachnospiraceae gen. 1715004.3,0.35789,pos,0.35789,0,0
Copromonas sp. AF58-5ACA,Lachnospiraceae gen. 1715004.3,0.3389,pos,0.3389,0,0
Eisenbergiella sp. 14207_7_45,Lachnospiraceae gen. 1715004.3,0.54151,pos,0.54151,0,0
Eisenbergiella sp. 18048_1_69,Lachnospiraceae gen. 1715004.3,0.36128,pos,0.36128,0,0
Eisenbergiella sp. AF16-15,Lachnospiraceae gen. 1715004.3,0.56562,pos,0.56562,0,0
Eisenbergiella sp. AF36-19BH,Lachnospiraceae gen. 1715004.3,0.53503,pos,0.53503,0,0
Eisenbergiella sp. AM46-4BH,Lachnospiraceae gen. 1715004.3,0.59083,pos,0.59083,0,0
Eisenbergiella sp. TM09-10,Lachnospiraceae gen. 1715004.3,0.53557,pos,0.53557,0,0
Enterocloster bolteae AF27-9,Lachnospiraceae gen. 1715004.3,0.40512,pos,0.40512,0,0
Eubacterium_F sp. AF36-4,Lachnospiraceae gen. 1715004.3,0.45539,pos,0.45539,0,0
Eubacterium_F sp. AF37-5,Lachnospiraceae gen. 1715004.3,0.48781,pos,0.48781,0,0
Eubacterium_F sp. AM53-6,Lachnospiraceae gen. 1715004.3,0.41356,pos,0.41356,0,0
Eubacterium_G sp. OF14-22SRA,Lachnospiraceae gen. 1715004.3,0.34114,pos,0.34114,0,0
Eubacterium_G ventriosum AM32-23AC,Lachnospiraceae gen. 1715004.3,0.52621,pos,0.52621,0,0
Eubacterium_G ventriosum AM42-30,Lachnospiraceae gen. 1715004.3,0.5283,pos,0.5283,0,0
Eubacterium_G ventriosum AM43-2,Lachnospiraceae gen. 1715004.3,0.49773,pos,0.49773,0,0
Hominisplanchenecus faecis 21673_4_37,Lachnospiraceae gen. 1715004.3,0.55135,pos,0.55135,0,0
Hominisplanchenecus faecis AM100_B13A,Lachnospiraceae gen. 1715004.3,0.51848,pos,0.51848,0,0
Hominisplanchenecus faecis OF27-8pH10A,Lachnospiraceae gen. 1715004.3,0.3973,pos,0.3973,0,0
Lachnospira eligens_A AF18-47,Lachnospiraceae gen. 1715004.3,0.38386,pos,0.38386,0,0
Lachnospira eligens_A AF35-21,Lachnospiraceae gen. 1715004.3,0.40961,pos,0.40961,0,0
Lachnospira eligens_A AM37-3BH,Lachnospiraceae gen. 1715004.3,0.42171,pos,0.42171,0,0
Lachnospira eligens_A AM48-8,Lachnospiraceae gen. 1715004.3,0.36489,pos,0.36489,0,0
Lachnospira eligens_A GCA_009680455,Lachnospiraceae gen. 1715004.3,0.41264,pos,0.41264,0,0
Lachnospira eligens_A GCA_015559345,Lachnospiraceae gen. 1715004.3,0.43533,pos,0.43533,0,0
Lachnospira rogosae GCA_001405835,Lachnospiraceae gen. 1715004.3,0.44452,pos,0.44452,0,0
Lachnospira rogosae GCA_001406555,Lachnospiraceae gen. 1715004.3,0.42374,pos,0.42374,0,0
Lachnospiraceae gen. 13414_6_70,Lachnospiraceae gen. 1715004.3,0.47556,pos,0.47556,0,0
Acetatifactor intestinalis 13414_6_67,Lachnospiraceae gen. AF02-12,0.38321,pos,0.38321,0,0
Acetatifactor intestinalis 20287_6_17,Lachnospiraceae gen. AF02-12,0.38436,pos,0.38436,0,0
Acetatifactor intestinalis AF22-6AC,Lachnospiraceae gen. AF02-12,0.41066,pos,0.41066,0,0
Acetatifactor intestinalis AM59-13,Lachnospiraceae gen. AF02-12,0.39366,pos,0.39366,0,0
Acetatifactor intestinalis GCA_014337175,Lachnospiraceae gen. AF02-12,0.40225,pos,0.40225,0,0
Acetatifactor intestinalis OM08-11AC,Lachnospiraceae gen. AF02-12,0.38261,pos,0.38261,0,0
Acetatifactor sp. AF34-10BH,Lachnospiraceae gen. AF02-12,0.38201,pos,0.38201,0,0
Acetatifactor sp. AF36-18BH,Lachnospiraceae gen. AF02-12,0.37837,pos,0.37837,0,0
Acetatifactor sp. AM34-9AC,Lachnospiraceae gen. AF02-12,0.4033,pos,0.4033,0,0
Acetatifactor sp. GCA_003584705,Lachnospiraceae gen. AF02-12,0.35976,pos,0.35976,0,0
Acetatifactor sp. TF08-15,Lachnospiraceae gen. AF02-12,0.37634,pos,0.37634,0,0
Acetatifactor sp. TM11-1A,Lachnospiraceae gen. AF02-12,0.39319,pos,0.39319,0,0
Agathobacter rectalis 18048_2_75,Lachnospiraceae gen. AF02-12,0.33096,pos,0.33096,0,0
Agathobacter rectalis AF25-15,Lachnospiraceae gen. AF02-12,0.30765,pos,0.30765,0,0
Agathobacter sp. 20427_4_23,Lachnospiraceae gen. AF02-12,0.38365,pos,0.38365,0,0
Butyribacter huaianensis GCA_014384985,Lachnospiraceae gen. AF02-12,0.34371,pos,0.34371,0,0
Butyribacter intestini AF67-21pH9TA,Lachnospiraceae gen. AF02-12,0.31169,pos,0.31169,0,0
Butyribacter sp. AM49-4BH,Lachnospiraceae gen. AF02-12,0.31258,pos,0.31258,0,0
Butyribacter sp. AM53-13BH,Lachnospiraceae gen. AF02-12,0.35319,pos,0.35319,0,0
Choladocola sp. 21673_4_3,Lachnospiraceae gen. AF02-12,0.30095,pos,0.30095,0,0
Choladocola sp. AF90S-01pH9BA,Lachnospiraceae gen. AF02-12,0.35716,pos,0.35716,0,0
Lachnospiraceae gen. 13414_6_70,Lachnospiraceae gen. AF02-12,0.60078,pos,0.60078,0,0
Acetatifactor intestinalis 13414_6_67,Lachnospiraceae gen. AF12-17LB,0.50389,pos,0.50389,0,0
Acetatifactor intestinalis 20287_6_17,Lachnospiraceae gen. AF12-17LB,0.51352,pos,0.51352,0,0
Acetatifactor intestinalis AF22-6AC,Lachnospiraceae gen. AF12-17LB,0.53714,pos,0.53714,0,0
Acetatifactor intestinalis AM59-13,Lachnospiraceae gen. AF12-17LB,0.53448,pos,0.53448,0,0
Acetatifactor intestinalis GCA_014337175,Lachnospiraceae gen. AF12-17LB,0.53468,pos,0.53468,0,0
Acetatifactor intestinalis OM08-11AC,Lachnospiraceae gen. AF12-17LB,0.52345,pos,0.52345,0,0
Acetatifactor sp. AF34-10BH,Lachnospiraceae gen. AF12-17LB,0.51413,pos,0.51413,0,0
Acetatifactor sp. AF36-18BH,Lachnospiraceae gen. AF12-17LB,0.53741,pos,0.53741,0,0
Acetatifactor sp. AM34-9AC,Lachnospiraceae gen. AF12-17LB,0.54151,pos,0.54151,0,0
Acetatifactor sp. GCA_003584705,Lachnospiraceae gen. AF12-17LB,0.50189,pos,0.50189,0,0
Acetatifactor sp. TF08-15,Lachnospiraceae gen. AF12-17LB,0.53928,pos,0.53928,0,0
Acetatifactor sp. TM11-1A,Lachnospiraceae gen. AF12-17LB,0.54632,pos,0.54632,0,0
Agathobacter faecis GCA_015550045,Lachnospiraceae gen. AF12-17LB,0.31795,pos,0.31795,0,0
Agathobacter rectalis 12718_7_53,Lachnospiraceae gen. AF12-17LB,0.4217,pos,0.4217,0,0
Agathobacter rectalis 18048_2_75,Lachnospiraceae gen. AF12-17LB,0.37986,pos,0.37986,0,0
Agathobacter rectalis AF06-19,Lachnospiraceae gen. AF12-17LB,0.3859,pos,0.3859,0,0
Agathobacter rectalis AF17-27,Lachnospiraceae gen. AF12-17LB,0.39204,pos,0.39204,0,0
Agathobacter rectalis AF25-15,Lachnospiraceae gen. AF12-17LB,0.45366,pos,0.45366,0,0
Agathobacter rectalis AF36-2BH,Lachnospiraceae gen. AF12-17LB,0.40506,pos,0.40506,0,0
Agathobacter rectalis AF67-03PH9,Lachnospiraceae gen. AF12-17LB,0.44516,pos,0.44516,0,0
Agathobacter rectalis AM31-7AC,Lachnospiraceae gen. AF12-17LB,0.41607,pos,0.41607,0,0
Agathobacter rectalis AM48-7,Lachnospiraceae gen. AF12-17LB,0.40312,pos,0.40312,0,0
Agathobacter rectalis GCA_001404855,Lachnospiraceae gen. AF12-17LB,0.44496,pos,0.44496,0,0
Agathobacter rectalis GCA_001406835,Lachnospiraceae gen. AF12-17LB,0.4006,pos,0.4006,0,0
Agathobacter rectalis GCA_008123415,Lachnospiraceae gen. AF12-17LB,0.45199,pos,0.45199,0,0
Agathobacter rectalis GCA_013300625,Lachnospiraceae gen. AF12-17LB,0.38927,pos,0.38927,0,0
Agathobacter rectalis GCA_013303775,Lachnospiraceae gen. AF12-17LB,0.38893,pos,0.38893,0,0
Agathobacter rectalis GCA_013303845,Lachnospiraceae gen. AF12-17LB,0.3868,pos,0.3868,0,0
Agathobacter rectalis GCA_015551295,Lachnospiraceae gen. AF12-17LB,0.40878,pos,0.40878,0,0
Agathobacter rectalis GCA_015553565,Lachnospiraceae gen. AF12-17LB,0.43623,pos,0.43623,0,0
Agathobacter rectalis GCA_015557515,Lachnospiraceae gen. AF12-17LB,0.39792,pos,0.39792,0,0
Agathobacter rectalis GCA_015669665,Lachnospiraceae gen. AF12-17LB,0.42898,pos,0.42898,0,0
Agathobacter rectalis GCA_018784685,Lachnospiraceae gen. AF12-17LB,0.40875,pos,0.40875,0,0
Agathobacter rectalis GCA_018784725,Lachnospiraceae gen. AF12-17LB,0.4317,pos,0.4317,0,0
Agathobacter rectalis TM10-3,Lachnospiraceae gen. AF12-17LB,0.37038,pos,0.37038,0,0
Agathobacter sp. 20427_4_23,Lachnospiraceae gen. AF12-17LB,0.53008,pos,0.53008,0,0
Agathobacter sp. 20427_4_25,Lachnospiraceae gen. AF12-17LB,0.33741,pos,0.33741,0,0
Bariatricus comes GCA_013301565,Lachnospiraceae gen. AF12-17LB,0.43198,pos,0.43198,0,0
Butyribacter huaianensis GCA_014384985,Lachnospiraceae gen. AF12-17LB,0.51599,pos,0.51599,0,0
Butyribacter intestini AF34-13,Lachnospiraceae gen. AF12-17LB,0.36229,pos,0.36229,0,0
Butyribacter intestini AF67-21pH9TA,Lachnospiraceae gen. AF12-17LB,0.47246,pos,0.47246,0,0
Butyribacter intestini AF81-08TA,Lachnospiraceae gen. AF12-17LB,0.45741,pos,0.45741,0,0
Butyribacter intestini AM27-31LB,Lachnospiraceae gen. AF12-17LB,0.4329,pos,0.4329,0,0
Butyribacter intestini TF01-11,Lachnospiraceae gen. AF12-17LB,0.35223,pos,0.35223,0,0
Butyribacter sp. AM49-4BH,Lachnospiraceae gen. AF12-17LB,0.49617,pos,0.49617,0,0
Butyribacter sp. AM53-13BH,Lachnospiraceae gen. AF12-17LB,0.51966,pos,0.51966,0,0
Butyribacter sp. AM59-24XD,Lachnospiraceae gen. AF12-17LB,0.45556,pos,0.45556,0,0
Butyribacter sp. OM05-6BH,Lachnospiraceae gen. AF12-17LB,0.30454,pos,0.30454,0,0
Butyribacter sp. OM05-9BH,Lachnospiraceae gen. AF12-17LB,0.4259,pos,0.4259,0,0
Choladocola sp. 21673_4_3,Lachnospiraceae gen. AF12-17LB,0.3973,pos,0.3973,0,0
Choladocola sp. AF90S-01pH9BA,Lachnospiraceae gen. AF12-17LB,0.44862,pos,0.44862,0,0
Choladocola sp. OM08-6BH,Lachnospiraceae gen. AF12-17LB,0.37762,pos,0.37762,0,0
Clostridium_Q fessum AF27-5AA,Lachnospiraceae gen. AF12-17LB,0.40963,pos,0.40963,0,0
Clostridium_Q fessum AM18-55-r,Lachnospiraceae gen. AF12-17LB,0.35855,pos,0.35855,0,0
Coprococcus eutactus_A GCA_001404675,Lachnospiraceae gen. AF12-17LB,0.31739,pos,0.31739,0,0
Copromonas sp. AF58-5ACA,Lachnospiraceae gen. AF12-17LB,0.35794,pos,0.35794,0,0
Eisenbergiella sp. 14207_7_45,Lachnospiraceae gen. AF12-17LB,0.39001,pos,0.39001,0,0
Eisenbergiella sp. 18048_1_69,Lachnospiraceae gen. AF12-17LB,0.3234,pos,0.3234,0,0
Eisenbergiella sp. AF16-15,Lachnospiraceae gen. AF12-17LB,0.4295,pos,0.4295,0,0
Eisenbergiella sp. AF36-19BH,Lachnospiraceae gen. AF12-17LB,0.39962,pos,0.39962,0,0
Eisenbergiella sp. AM46-4BH,Lachnospiraceae gen. AF12-17LB,0.46179,pos,0.46179,0,0
Eisenbergiella sp. TM09-10,Lachnospiraceae gen. AF12-17LB,0.39286,pos,0.39286,0,0
Enterocloster bolteae AF27-9,Lachnospiraceae gen. AF12-17LB,0.30992,pos,0.30992,0,0
Eubacterium_F sp. AF36-4,Lachnospiraceae gen. AF12-17LB,0.35104,pos,0.35104,0,0
Eubacterium_F sp. AF37-5,Lachnospiraceae gen. AF12-17LB,0.42814,pos,0.42814,0,0
Eubacterium_F sp. AM53-6,Lachnospiraceae gen. AF12-17LB,0.36527,pos,0.36527,0,0
Eubacterium_G ventriosum AM32-23AC,Lachnospiraceae gen. AF12-17LB,0.3858,pos,0.3858,0,0
Eubacterium_G ventriosum AM42-30,Lachnospiraceae gen. AF12-17LB,0.36302,pos,0.36302,0,0
Eubacterium_G ventriosum AM43-2,Lachnospiraceae gen. AF12-17LB,0.35584,pos,0.35584,0,0
Hominisplanchenecus faecis 21673_4_37,Lachnospiraceae gen. AF12-17LB,0.47197,pos,0.47197,0,0
Hominisplanchenecus faecis AM100_B13A,Lachnospiraceae gen. AF12-17LB,0.45733,pos,0.45733,0,0
Hominisplanchenecus faecis OF27-8pH10A,Lachnospiraceae gen. AF12-17LB,0.42937,pos,0.42937,0,0
Lachnospira eligens_A AF18-47,Lachnospiraceae gen. AF12-17LB,0.38553,pos,0.38553,0,0
Lachnospira eligens_A AF35-21,Lachnospiraceae gen. AF12-17LB,0.39439,pos,0.39439,0,0
Lachnospira eligens_A AM37-3BH,Lachnospiraceae gen. AF12-17LB,0.45741,pos,0.45741,0,0
Lachnospira eligens_A AM48-8,Lachnospiraceae gen. AF12-17LB,0.38029,pos,0.38029,0,0
Lachnospira eligens_A GCA_009680455,Lachnospiraceae gen. AF12-17LB,0.37572,pos,0.37572,0,0
Lachnospira eligens_A GCA_015559345,Lachnospiraceae gen. AF12-17LB,0.36097,pos,0.36097,0,0
Lachnospira rogosae GCA_001405835,Lachnospiraceae gen. AF12-17LB,0.32442,pos,0.32442,0,0
Lachnospira rogosae GCA_001406555,Lachnospiraceae gen. AF12-17LB,0.32969,pos,0.32969,0,0
Lachnospiraceae gen. 13414_6_70,Lachnospiraceae gen. AF12-17LB,0.63326,pos,0.63326,0,0
Lachnospiraceae gen. 1715004.3,Lachnospiraceae gen. AF12-17LB,0.43705,pos,0.43705,0,0
Lachnospiraceae gen. AF02-12,Lachnospiraceae gen. AF12-17LB,0.66152,pos,0.66152,0,0
Acetatifactor intestinalis 13414_6_67,Lachnospiraceae gen. AF15-21,0.51758,pos,0.51758,0,0
Acetatifactor intestinalis 20287_6_17,Lachnospiraceae gen. AF15-21,0.54243,pos,0.54243,0,0
Acetatifactor intestinalis AF22-6AC,Lachnospiraceae gen. AF15-21,0.55571,pos,0.55571,0,0
Acetatifactor intestinalis AM59-13,Lachnospiraceae gen. AF15-21,0.54677,pos,0.54677,0,0
Acetatifactor intestinalis GCA_014337175,Lachnospiraceae gen. AF15-21,0.53032,pos,0.53032,0,0
Acetatifactor intestinalis OM08-11AC,Lachnospiraceae gen. AF15-21,0.54423,pos,0.54423,0,0
Acetatifactor sp. AF34-10BH,Lachnospiraceae gen. AF15-21,0.4715,pos,0.4715,0,0
Acetatifactor sp. AF36-18BH,Lachnospiraceae gen. AF15-21,0.5056,pos,0.5056,0,0
Acetatifactor sp. AM34-9AC,Lachnospiraceae gen. AF15-21,0.54638,pos,0.54638,0,0
Acetatifactor sp. GCA_003584705,Lachnospiraceae gen. AF15-21,0.48284,pos,0.48284,0,0
Acetatifactor sp. TF08-15,Lachnospiraceae gen. AF15-21,0.50616,pos,0.50616,0,0
Acetatifactor sp. TM11-1A,Lachnospiraceae gen. AF15-21,0.48358,pos,0.48358,0,0
Agathobacter faecis GCA_015550045,Lachnospiraceae gen. AF15-21,0.30942,pos,0.30942,0,0
Agathobacter rectalis 12718_7_53,Lachnospiraceae gen. AF15-21,0.42887,pos,0.42887,0,0
Agathobacter rectalis 18048_2_75,Lachnospiraceae gen. AF15-21,0.32029,pos,0.32029,0,0
Agathobacter rectalis AF06-19,Lachnospiraceae gen. AF15-21,0.4,pos,0.4,0,0
Agathobacter rectalis AF17-27,Lachnospiraceae gen. AF15-21,0.41382,pos,0.41382,0,0
Agathobacter rectalis AF25-15,Lachnospiraceae gen. AF15-21,0.45642,pos,0.45642,0,0
Agathobacter rectalis AF36-2BH,Lachnospiraceae gen. AF15-21,0.42969,pos,0.42969,0,0
Agathobacter rectalis AF67-03PH9,Lachnospiraceae gen. AF15-21,0.44733,pos,0.44733,0,0
Agathobacter rectalis AM31-7AC,Lachnospiraceae gen. AF15-21,0.44404,pos,0.44404,0,0
Agathobacter rectalis AM48-7,Lachnospiraceae gen. AF15-21,0.40297,pos,0.40297,0,0
Agathobacter rectalis GCA_001404855,Lachnospiraceae gen. AF15-21,0.44809,pos,0.44809,0,0
Agathobacter rectalis GCA_001406835,Lachnospiraceae gen. AF15-21,0.41352,pos,0.41352,0,0
Agathobacter rectalis GCA_008123415,Lachnospiraceae gen. AF15-21,0.39014,pos,0.39014,0,0
Agathobacter rectalis GCA_013300625,Lachnospiraceae gen. AF15-21,0.37174,pos,0.37174,0,0
Agathobacter rectalis GCA_013303775,Lachnospiraceae gen. AF15-21,0.38649,pos,0.38649,0,0
Agathobacter rectalis GCA_013303845,Lachnospiraceae gen. AF15-21,0.41088,pos,0.41088,0,0
Agathobacter rectalis GCA_015551295,Lachnospiraceae gen. AF15-21,0.41378,pos,0.41378,0,0
Agathobacter rectalis GCA_015553565,Lachnospiraceae gen. AF15-21,0.4491,pos,0.4491,0,0
Agathobacter rectalis GCA_015557515,Lachnospiraceae gen. AF15-21,0.38909,pos,0.38909,0,0
Agathobacter rectalis GCA_015669665,Lachnospiraceae gen. AF15-21,0.43661,pos,0.43661,0,0
Agathobacter rectalis GCA_018784685,Lachnospiraceae gen. AF15-21,0.3777,pos,0.3777,0,0
Agathobacter rectalis GCA_018784725,Lachnospiraceae gen. AF15-21,0.44377,pos,0.44377,0,0
Agathobacter rectalis TM10-3,Lachnospiraceae gen. AF15-21,0.36892,pos,0.36892,0,0
Agathobacter sp. 20427_4_23,Lachnospiraceae gen. AF15-21,0.48067,pos,0.48067,0,0
Agathobacter sp. 20427_4_25,Lachnospiraceae gen. AF15-21,0.32693,pos,0.32693,0,0
Bariatricus comes GCA_013301565,Lachnospiraceae gen. AF15-21,0.39053,pos,0.39053,0,0
Butyribacter huaianensis GCA_014384985,Lachnospiraceae gen. AF15-21,0.54842,pos,0.54842,0,0
Butyribacter intestini AF34-13,Lachnospiraceae gen. AF15-21,0.37536,pos,0.37536,0,0
Butyribacter intestini AF67-21pH9TA,Lachnospiraceae gen. AF15-21,0.45542,pos,0.45542,0,0
Butyribacter intestini AF81-08TA,Lachnospiraceae gen. AF15-21,0.44919,pos,0.44919,0,0
Butyribacter intestini AM27-31LB,Lachnospiraceae gen. AF15-21,0.44531,pos,0.44531,0,0
Butyribacter intestini TF01-11,Lachnospiraceae gen. AF15-21,0.3537,pos,0.3537,0,0
Butyribacter sp. AM49-4BH,Lachnospiraceae gen. AF15-21,0.44755,pos,0.44755,0,0
Butyribacter sp. AM53-13BH,Lachnospiraceae gen. AF15-21,0.45627,pos,0.45627,0,0
Butyribacter sp. AM59-24XD,Lachnospiraceae gen. AF15-21,0.46927,pos,0.46927,0,0
Butyribacter sp. OM05-9BH,Lachnospiraceae gen. AF15-21,0.37125,pos,0.37125,0,0
Choladocola sp. 21673_4_3,Lachnospiraceae gen. AF15-21,0.45483,pos,0.45483,0,0
Choladocola sp. AF90S-01pH9BA,Lachnospiraceae gen. AF15-21,0.52518,pos,0.52518,0,0
Choladocola sp. OM08-6BH,Lachnospiraceae gen. AF15-21,0.42667,pos,0.42667,0,0
Clostridium_Q fessum AF27-5AA,Lachnospiraceae gen. AF15-21,0.42743,pos,0.42743,0,0
Clostridium_Q fessum AM18-55-r,Lachnospiraceae gen. AF15-21,0.33014,pos,0.33014,0,0
Coprococcus eutactus_A GCA_001404315,Lachnospiraceae gen. AF15-21,0.35898,pos,0.35898,0,0
Coprococcus eutactus_A GCA_001404675,Lachnospiraceae gen. AF15-21,0.38259,pos,0.38259,0,0
Copromonas sp. AF58-5ACA,Lachnospiraceae gen. AF15-21,0.38156,pos,0.38156,0,0
Eisenbergiella sp. 14207_7_45,Lachnospiraceae gen. AF15-21,0.38926,pos,0.38926,0,0
Eisenbergiella sp. AF16-15,Lachnospiraceae gen. AF15-21,0.45041,pos,0.45041,0,0
Eisenbergiella sp. AF36-19BH,Lachnospiraceae gen. AF15-21,0.40035,pos,0.40035,0,0
Eisenbergiella sp. AM46-4BH,Lachnospiraceae gen. AF15-21,0.46711,pos,0.46711,0,0
Eisenbergiella sp. TM09-10,Lachnospiraceae gen. AF15-21,0.41562,pos,0.41562,0,0
Enterocloster bolteae AF27-9,Lachnospiraceae gen. AF15-21,0.37608,pos,0.37608,0,0
Eubacterium_F sp. AF36-4,Lachnospiraceae gen. AF15-21,0.37161,pos,0.37161,0,0
Eubacterium_F sp. AF37-5,Lachnospiraceae gen. AF15-21,0.35012,pos,0.35012,0,0
Eubacterium_F sp. AM53-6,Lachnospiraceae gen. AF15-21,0.41575,pos,0.41575,0,0
Eubacterium_G ventriosum AM32-23AC,Lachnospiraceae gen. AF15-21,0.48752,pos,0.48752,0,0
Eubacterium_G ventriosum AM42-30,Lachnospiraceae gen. AF15-21,0.46909,pos,0.46909,0,0
Eubacterium_G ventriosum AM43-2,Lachnospiraceae gen. AF15-21,0.43861,pos,0.43861,0,0
Hominisplanchenecus faecis 21673_4_37,Lachnospiraceae gen. AF15-21,0.48753,pos,0.48753,0,0
Hominisplanchenecus faecis AM100_B13A,Lachnospiraceae gen. AF15-21,0.44059,pos,0.44059,0,0
Hominisplanchenecus faecis OF27-8pH10A,Lachnospiraceae gen. AF15-21,0.43727,pos,0.43727,0,0
Lachnospira eligens_A AF18-47,Lachnospiraceae gen. AF15-21,0.39161,pos,0.39161,0,0
Lachnospira eligens_A AF35-21,Lachnospiraceae gen. AF15-21,0.36975,pos,0.36975,0,0
Lachnospira eligens_A AM37-3BH,Lachnospiraceae gen. AF15-21,0.37357,pos,0.37357,0,0
Lachnospira eligens_A AM48-8,Lachnospiraceae gen. AF15-21,0.38782,pos,0.38782,0,0
Lachnospira eligens_A GCA_009680455,Lachnospiraceae gen. AF15-21,0.35685,pos,0.35685,0,0
Lachnospira eligens_A GCA_015559345,Lachnospiraceae gen. AF15-21,0.36354,pos,0.36354,0,0
Lachnospira rogosae GCA_001405835,Lachnospiraceae gen. AF15-21,0.35635,pos,0.35635,0,0
Lachnospira rogosae GCA_001406555,Lachnospiraceae gen. AF15-21,0.37096,pos,0.37096,0,0
Lachnospiraceae gen. 13414_6_70,Lachnospiraceae gen. AF15-21,0.65579,pos,0.65579,0,0
Lachnospiraceae gen. 1715004.3,Lachnospiraceae gen. AF15-21,0.4549,pos,0.4549,0,0
Lachnospiraceae gen. AF02-12,Lachnospiraceae gen. AF15-21,0.58051,pos,0.58051,0,0
Lachnospiraceae gen. AF12-17LB,Lachnospiraceae gen. AF15-21,0.59611,pos,0.59611,0,0
Acetatifactor intestinalis 13414_6_67,Lachnospiraceae gen. AF20-18LB,0.52576,pos,0.52576,0,0
Acetatifactor intestinalis 20287_6_17,Lachnospiraceae gen. AF20-18LB,0.55094,pos,0.55094,0,0
Acetatifactor intestinalis AF22-6AC,Lachnospiraceae gen. AF20-18LB,0.54952,pos,0.54952,0,0
Acetatifactor intestinalis AM59-13,Lachnospiraceae gen. AF20-18LB,0.56225,pos,0.56225,0,0
Acetatifactor intestinalis GCA_014337175,Lachnospiraceae gen. AF20-18LB,0.55836,pos,0.55836,0,0
Acetatifactor intestinalis OM08-11AC,Lachnospiraceae gen. AF20-18LB,0.54337,pos,0.54337,0,0
Acetatifactor sp. AF34-10BH,Lachnospiraceae gen. AF20-18LB,0.54439,pos,0.54439,0,0
Acetatifactor sp. AF36-18BH,Lachnospiraceae gen. AF20-18LB,0.56163,pos,0.56163,0,0
Acetatifactor sp. AM34-9AC,Lachnospiraceae gen. AF20-18LB,0.57577,pos,0.57577,0,0
Acetatifactor sp. GCA_003584705,Lachnospiraceae gen. AF20-18LB,0.54634,pos,0.54634,0,0
Acetatifactor sp. TF08-15,Lachnospiraceae gen. AF20-18LB,0.56428,pos,0.56428,0,0
Acetatifactor sp. TM11-1A,Lachnospiraceae gen. AF20-18LB,0.56986,pos,0.56986,0,0
Agathobacter faecis GCA_015550045,Lachnospiraceae gen. AF20-18LB,0.3296,pos,0.3296,0,0
Agathobacter rectalis 12718_7_53,Lachnospiraceae gen. AF20-18LB,0.36106,pos,0.36106,0,0
Agathobacter rectalis 18048_2_75,Lachnospiraceae gen. AF20-18LB,0.38416,pos,0.38416,0,0
Agathobacter rectalis AF06-19,Lachnospiraceae gen. AF20-18LB,0.369,pos,0.369,0,0
Agathobacter rectalis AF17-27,Lachnospiraceae gen. AF20-18LB,0.39146,pos,0.39146,0,0
Agathobacter rectalis AF25-15,Lachnospiraceae gen. AF20-18LB,0.4525,pos,0.4525,0,0
Agathobacter rectalis AF36-2BH,Lachnospiraceae gen. AF20-18LB,0.41949,pos,0.41949,0,0
Agathobacter rectalis AF67-03PH9,Lachnospiraceae gen. AF20-18LB,0.42266,pos,0.42266,0,0
Agathobacter rectalis AM31-7AC,Lachnospiraceae gen. AF20-18LB,0.40535,pos,0.40535,0,0
Agathobacter rectalis AM48-7,Lachnospiraceae gen. AF20-18LB,0.36641,pos,0.36641,0,0
Agathobacter rectalis GCA_001404855,Lachnospiraceae gen. AF20-18LB,0.39549,pos,0.39549,0,0
Agathobacter rectalis GCA_001406835,Lachnospiraceae gen. AF20-18LB,0.40622,pos,0.40622,0,0
Agathobacter rectalis GCA_008123415,Lachnospiraceae gen. AF20-18LB,0.36836,pos,0.36836,0,0
Agathobacter rectalis GCA_013300625,Lachnospiraceae gen. AF20-18LB,0.37431,pos,0.37431,0,0
Agathobacter rectalis GCA_013303775,Lachnospiraceae gen. AF20-18LB,0.36989,pos,0.36989,0,0
Agathobacter rectalis GCA_013303845,Lachnospiraceae gen. AF20-18LB,0.39595,pos,0.39595,0,0
Agathobacter rectalis GCA_015551295,Lachnospiraceae gen. AF20-18LB,0.37709,pos,0.37709,0,0
Agathobacter rectalis GCA_015553565,Lachnospiraceae gen. AF20-18LB,0.39154,pos,0.39154,0,0
Agathobacter rectalis GCA_015557515,Lachnospiraceae gen. AF20-18LB,0.37566,pos,0.37566,0,0
